fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.46,0.25,0.28,4.62,0.039,37.5,85.6,0.994034,3.17,0.35,11.29692918244062,6
6.14,0.602,0.2,8.86,0.044,54.6,134.0,0.993771,3.06,0.4,10.87270731809834,6
7.67,0.224,0.65,4.88,0.037,14.8,90.5,0.993864,3.15,0.41,10.78016746457943,6
6.81,0.268,0.19,8.46,0.038,27.8,156.4,0.996579,3.03,0.51,11.21874372235756,6
8.57,0.242,0.27,9.74,0.072,44.7,159.0,0.996998,3.05,0.66,11.22335756537138,6
6.72,0.337,0.29,6.02,0.179,47.5,119.3,0.997444,3.21,0.44,11.03833587175556,6
6.22,0.361,0.24,5.75,0.046,20.1,125.4,0.993275,3.15,0.38,9.93614035219295,6
6.28,0.292,0.33,9.41,0.033,24.5,173.0,0.99661,3.26,0.6,9.12567124480107,6
7.3,0.351,0.21,7.53,0.037,21.9,185.8,0.995925,3.2,0.65,9.24094427349058,6
8.62,0.208,0.31,8.57,0.044,57.0,114.7,0.996327,3.17,0.37,9.11355313026279,6
8.39,0.191,0.28,9.3,0.046,57.6,178.5,0.997748,3.19,0.49,8.89215606172064,6
7.04,0.231,0.29,1.89,0.046,32.1,185.1,0.993073,3.19,0.61,10.09137485631509,6
6.7,0.304,0.28,1.13,0.049,11.4,83.4,0.991138,3.22,0.55,12.25052812010149,6
6.96,0.298,0.5,3.93,0.037,22.8,117.7,0.994102,3.12,0.55,12.25306128162789,6
7.06,0.235,0.3,16.05,0.049,68.2,139.0,0.995768,3.17,0.38,10.78879437711457,6
5.58,0.163,0.27,3.82,0.041,14.2,70.7,0.990041,3.21,0.48,9.91927365618983,6
6.63,0.274,0.26,2.62,0.041,27.4,101.1,0.992529,3.17,0.31,11.23567479409152,6
6.4,0.394,0.34,6.09,0.045,47.7,165.3,0.998534,3.33,0.5,9.16784600891034,6
6.26,0.289,0.3,10.71,0.037,29.4,100.9,0.991365,3.36,0.68,10.82442382498238,6
9.28,0.287,0.21,14.79,0.051,44.0,183.2,0.994869,3.36,0.38,10.2999096067048,6
6.83,0.26,0.48,8.7,0.095,28.5,141.3,0.998661,3.23,0.38,9.45256128390993,6
6.87,0.286,0.25,7.07,0.048,24.6,160.3,0.995813,3.2,0.47,9.17244845835994,6
7.72,0.198,0.3,10.89,0.047,35.3,103.6,0.994612,3.14,0.67,10.86825361570956,6
6.65,0.383,0.35,3.08,0.038,10.6,93.1,0.992319,3.22,0.31,10.92302395739956,6
6.65,0.338,0.35,2.36,0.033,8.4,102.6,0.993073,3.16,0.32,12.31660449048005,6
6.49,0.293,0.34,1.37,0.039,47.0,169.8,0.997058,3.11,0.47,9.04477473547321,6
9.02,0.237,0.36,6.47,0.08,35.6,89.4,0.995357,3.29,0.45,9.24702555911342,6
7.63,0.245,0.2,13.23,0.051,25.6,191.9,0.993134,3.31,0.64,9.83471770174701,6
7.6,0.288,0.28,7.58,0.047,22.2,115.4,0.993025,3.35,0.64,11.30225365180858,6
6.68,0.288,0.28,1.19,0.049,27.8,97.4,0.993891,3.07,0.41,11.05153190564812,6
7.01,0.39,0.32,13.75,0.047,39.6,193.1,0.996462,3.26,0.63,10.27520805765394,6
8.12,0.228,0.29,9.51,0.046,52.2,184.8,0.994259,3.31,0.44,10.47776687067871,6
6.37,0.361,0.25,4.67,0.049,24.1,98.3,0.990238,3.1,0.42,11.14226974156685,6
7.74,0.19,0.32,13.78,0.058,27.8,176.2,0.996718,2.98,0.36,10.12173365273437,6
7.28,0.341,0.37,10.95,0.038,47.9,128.8,0.9971,3.28,0.69,9.36077929968014,6
6.52,0.217,0.31,1.28,0.029,28.9,102.7,0.993224,3.3,0.33,11.09841423541184,6
7.45,0.349,0.23,16.9,0.042,24.6,120.6,0.995855,3.21,0.47,9.32766239167242,6
8.22,0.304,0.3,9.46,0.051,41.0,183.5,0.99494,3.03,0.34,8.80186335271234,6
6.09,0.336,0.37,6.57,0.037,23.2,170.2,0.993087,3.27,0.48,10.18249309475888,6
7.61,0.425,0.33,8.82,0.042,53.8,169.5,0.99104,3.17,0.35,10.84080483836091,6
7.94,0.339,0.34,11.47,0.05,31.9,177.8,0.994699,3.27,0.43,11.10508400029198,6
8.22,0.321,0.28,9.84,0.043,23.5,110.3,0.995074,3.26,0.42,9.67949202312989,6
8.33,0.3,0.42,10.63,0.042,27.0,88.5,0.994549,3.32,0.52,9.7393677053289,6
6.84,0.389,0.48,7.79,0.051,22.7,174.5,0.997936,3.16,0.48,11.00573012686549,6
7.1,0.317,0.29,5.54,0.043,46.2,179.2,0.994986,3.22,0.5,9.1058897004078,6
6.69,0.377,0.35,7.23,0.03,49.3,158.4,0.996157,3.22,0.52,10.77578227490347,6
8.24,0.38,0.31,10.04,0.031,13.6,186.4,0.996251,3.1,0.65,9.49564533694264,6
6.55,0.222,0.29,8.22,0.041,22.1,105.8,0.991824,3.21,0.47,12.6913573345306,6
7.85,0.288,0.33,3.97,0.033,15.1,125.1,0.990805,3.24,0.53,10.31720021944713,6
6.63,0.276,0.26,6.38,0.042,40.7,124.6,0.996892,3.15,0.39,11.16127514645028,6
7.67,0.359,0.31,9.9,0.045,27.8,192.6,0.996087,3.14,0.51,10.76827667453177,6
9.27,0.203,0.33,6.46,0.043,28.1,184.6,0.996129,3.09,0.41,9.30342573535079,6
6.75,0.241,0.3,4.0,0.04,41.8,131.0,0.994427,3.44,0.76,11.06305133969464,6
6.98,0.287,0.29,14.41,0.045,44.5,131.8,0.997893,3.22,0.47,9.12959979110913,6
7.09,0.215,0.32,3.21,0.031,25.5,70.2,0.99413,3.19,0.38,10.58226148331694,6
6.58,0.244,0.29,11.94,0.077,30.6,137.1,0.996664,3.06,0.33,9.08360336024131,6
6.95,0.191,0.29,5.61,0.045,65.5,184.9,0.993794,3.27,0.41,9.10810449242544,6
7.19,0.201,0.29,11.06,0.047,32.7,92.1,0.993642,3.26,0.66,10.76141919862737,6
6.34,0.525,0.32,7.41,0.035,56.2,63.3,0.995575,3.13,0.37,10.20366306640576,6
7.7,0.27,0.31,2.74,0.036,6.9,84.3,0.988752,3.11,0.45,11.37307776222744,6
7.15,0.257,0.22,4.13,0.038,30.3,181.6,0.997272,3.15,0.47,11.36653225954852,6
7.61,0.185,0.47,5.34,0.049,19.7,108.4,0.991959,3.35,0.38,9.95251417331545,6
6.99,0.197,0.28,2.51,0.049,20.4,95.7,0.992342,3.25,0.38,10.29096050721127,6
8.37,0.16,0.27,7.02,0.05,49.9,175.0,0.996745,3.26,0.37,10.0429108974358,6
6.26,0.297,0.3,5.62,0.047,63.2,169.4,0.993887,3.08,0.5,10.96974259700328,6
6.86,0.309,0.27,5.14,0.034,4.8,64.0,0.99177,3.23,0.4,10.86764089096837,6
6.28,0.218,0.26,12.24,0.042,47.1,180.8,0.996407,3.25,0.6,10.47735324370094,6
7.32,0.493,0.27,10.52,0.056,38.9,117.9,0.996226,3.05,0.56,9.2178718576703,6
6.26,0.232,0.79,4.25,0.045,18.7,148.0,0.995466,3.17,0.36,12.07371750672461,6
6.28,0.387,0.4,3.28,0.036,12.8,112.4,0.991759,3.28,0.31,12.81837583015065,6
6.22,0.326,0.3,13.31,0.053,25.9,152.8,0.994859,3.31,0.37,10.9130214757977,6
7.08,0.297,0.11,4.42,0.034,10.3,80.8,0.989027,3.11,0.55,12.2170218678346,6
5.9,0.318,0.34,1.14,0.027,29.0,104.9,0.991381,3.31,0.61,10.43619876096744,6
6.88,0.365,0.27,10.85,0.041,44.8,163.0,0.99753,3.24,0.58,9.32934575583507,6
7.94,0.227,0.28,11.75,0.043,11.3,124.7,0.995396,3.27,0.4,9.48064708442126,6
7.32,0.316,0.49,12.55,0.055,52.7,172.0,0.999634,3.19,0.54,9.12354741418822,6
7.94,0.189,0.3,17.13,0.049,18.8,167.0,0.998629,3.15,0.36,9.45307123985546,6
7.92,0.259,0.31,1.68,0.052,12.7,119.3,0.991769,3.15,0.54,10.21645015118382,6
7.25,0.193,0.3,12.65,0.052,35.6,184.8,0.994482,3.19,0.55,9.94476136107351,6
7.66,0.252,0.34,14.9,0.042,40.3,113.4,0.995685,3.25,0.65,11.19223596105434,6
7.37,0.178,0.53,10.25,0.06,39.0,160.5,0.9989,3.28,0.5,9.06881563924802,6
9.83,0.296,0.3,7.36,0.101,37.8,159.9,1.000361,3.07,0.54,9.35297212043403,6
6.35,0.247,0.47,5.35,0.038,87.6,127.3,0.994854,3.21,0.51,10.27534325331783,6
6.4,0.349,0.29,4.56,0.058,48.3,176.0,0.996554,3.0,0.5,9.45997960337395,6
7.73,0.316,0.41,4.36,0.042,56.9,113.9,0.994209,3.2,0.37,10.5271640230934,6
7.39,0.174,0.25,4.16,0.035,40.6,174.2,0.994367,3.27,0.32,9.02438003402891,6
7.28,0.272,0.68,6.61,0.049,25.7,103.1,0.991891,3.42,0.45,10.96327975114541,6
7.52,0.266,0.24,4.81,0.052,60.6,204.9,0.997143,3.29,0.55,10.42216806522637,6
7.49,0.283,0.29,6.84,0.079,19.0,138.8,0.996982,3.17,0.57,11.02786412469378,6
7.03,0.264,0.47,8.93,0.055,23.2,164.7,0.998316,3.14,0.35,9.04096792614708,6
6.93,0.173,0.34,4.73,0.047,26.6,146.7,0.994548,3.46,0.34,10.43411079902785,6
7.53,0.272,0.25,4.24,0.043,32.1,137.1,0.997702,3.21,0.58,10.35718931733285,6
6.67,0.251,0.37,14.54,0.052,55.6,182.6,0.999257,3.14,0.48,9.20166335917676,6
6.1,0.233,0.32,5.39,0.042,15.7,113.2,0.996479,3.36,0.45,10.69812976018059,6
6.79,0.398,0.28,8.19,0.05,54.9,96.1,0.998789,3.06,0.57,9.66702240255544,6
5.38,0.175,0.28,2.29,0.044,46.5,159.3,0.99766,3.21,0.49,11.63437465448573,6
8.4,0.291,0.26,14.91,0.053,58.6,155.8,0.996,3.23,0.34,9.45760716941231,6
6.56,0.382,0.29,4.32,0.034,28.5,114.7,0.992151,3.42,0.59,12.0798534390438,6
6.97,0.429,0.49,4.06,0.048,22.2,90.1,0.993927,3.12,0.59,9.59551940864863,6
7.07,0.258,0.27,6.5,0.048,25.7,99.0,0.998449,3.18,0.4,10.44904706347776,6
6.91,0.273,0.3,6.75,0.04,51.7,153.8,0.994301,3.25,0.52,11.6452335557296,6
6.32,0.31,0.63,3.87,0.04,20.6,118.2,0.993564,3.29,0.33,10.44476607174019,6
7.13,0.313,0.27,9.15,0.05,84.8,180.4,0.998811,3.33,0.49,10.90682868563758,6
6.16,0.33,0.3,7.04,0.038,25.8,112.2,0.991108,3.14,0.68,10.01208322663753,6
6.49,0.33,0.28,9.62,0.037,45.3,140.2,0.996463,3.06,0.45,9.27879507548062,6
7.59,0.173,0.31,7.32,0.038,25.3,121.3,0.994113,3.09,0.38,11.25205543869156,6
6.56,0.233,0.37,2.9,0.031,44.5,154.5,0.994973,3.24,0.71,10.22578089757941,6
9.16,0.204,0.34,6.1,0.048,34.0,123.6,0.991102,3.21,0.41,9.81845192685347,6
7.74,0.25,0.31,11.47,0.045,9.7,145.8,0.991865,3.13,0.55,12.8642243662652,6
6.57,0.204,0.27,5.55,0.043,48.0,171.9,0.995639,3.43,0.38,10.48502445993936,6
5.99,0.168,0.33,1.44,0.039,15.7,118.7,0.994186,3.22,0.51,10.81771201031451,6
6.11,0.377,0.29,7.77,0.032,25.0,108.4,0.993314,3.32,0.71,10.68690602170044,6
6.59,0.293,0.3,2.94,0.036,33.7,116.2,0.993794,3.25,0.45,11.512799842331,6
8.46,0.216,0.24,6.15,0.047,46.9,159.5,0.995451,3.11,0.37,10.81817172838539,6
7.27,0.335,0.3,8.22,0.047,23.0,171.1,0.996343,3.22,0.6,9.40418047052116,6
7.46,0.303,0.26,3.28,0.035,22.0,163.8,0.995787,3.35,0.36,11.74832472117792,6
6.14,0.291,0.48,4.39,0.043,23.0,125.2,0.994353,3.19,0.78,11.13332082277062,6
6.83,0.33,0.34,6.36,0.042,26.8,118.6,0.995486,3.17,0.5,9.91409821583164,6
8.48,0.374,0.26,12.16,0.031,22.1,100.0,0.991088,3.06,0.57,12.52423691694979,6
6.89,0.308,0.29,4.87,0.044,48.3,168.6,0.996145,3.33,0.49,9.35798099306038,6
7.59,0.239,0.29,4.85,0.052,58.6,172.0,0.995595,3.21,0.69,11.33491001302304,6
5.69,0.294,0.24,2.93,0.051,25.2,90.8,0.989962,3.14,0.35,10.16121475860253,6
8.06,0.251,0.32,1.09,0.04,41.0,111.7,0.995334,3.17,0.62,12.12965409950084,6
7.65,0.359,0.3,3.69,0.034,26.9,94.1,0.994738,3.16,0.61,10.44044952875922,6
6.88,0.24,0.72,8.31,0.06,52.8,169.6,0.999725,3.17,0.37,9.09228555784685,6
7.29,0.342,0.38,12.55,0.035,42.9,180.8,0.99603,3.11,0.36,10.81180861010072,6
6.95,0.318,0.05,3.73,0.051,29.4,159.2,0.995189,3.12,0.79,11.11155187468159,6
6.58,0.265,0.32,11.88,0.058,50.0,182.0,1.001359,3.29,0.57,9.52455413175771,6
8.02,0.228,0.34,1.8,0.043,51.4,157.9,0.991788,3.1,0.5,12.8110210825107,6
6.59,0.362,0.29,4.21,0.035,42.1,111.4,0.991684,3.27,0.34,10.1309010186022,6
6.33,0.162,0.31,7.87,0.041,9.8,99.0,0.994975,3.19,0.49,9.13748305039337,6
6.4,0.28,0.28,1.82,0.055,27.7,123.3,0.998069,3.22,0.68,8.97101213313584,6
7.67,0.237,0.62,1.69,0.058,17.0,143.6,0.992231,3.27,0.34,10.26366842606795,6
6.23,0.14,0.3,6.55,0.058,51.0,120.4,0.994865,3.41,0.62,10.95035185412021,6
7.2,0.26,0.21,7.35,0.043,14.3,164.2,0.993934,3.2,0.46,10.20096871591089,6
6.59,0.268,0.5,11.41,0.042,51.3,187.0,0.991554,3.14,0.67,11.03526972452012,6
6.53,0.269,0.31,3.45,0.044,39.5,98.3,0.995136,3.33,0.61,9.40549499190826,6
8.32,0.267,0.32,10.38,0.047,45.2,204.0,0.9962,3.15,0.63,10.36281232616781,6
7.18,0.275,0.5,11.75,0.061,55.3,183.2,1.00104,3.24,0.61,9.54479098472349,6
6.95,0.274,0.36,4.34,0.057,44.1,136.0,0.991746,3.25,0.34,11.3272831366404,6
6.92,0.283,0.24,1.43,0.054,45.7,95.5,0.99295,3.28,0.47,10.54327654254174,6
6.92,0.219,0.26,4.91,0.055,37.6,68.9,0.994833,3.35,0.51,11.05118876695126,6
6.68,0.2,0.32,8.55,0.042,53.9,125.8,0.995513,3.19,0.35,10.4022908933741,6
6.52,0.498,0.33,8.28,0.045,42.6,143.3,0.996613,3.32,0.47,10.54327540317751,6
7.76,0.383,0.26,3.1,0.047,41.2,88.2,0.992976,3.27,0.67,10.13409648658783,6
7.52,0.429,0.32,4.68,0.028,21.4,114.0,0.993103,3.18,0.38,9.58267306107657,6
7.41,0.169,0.54,6.33,0.051,11.3,134.0,0.995598,2.97,0.42,9.79713168804153,6
6.17,0.498,0.27,4.82,0.044,26.1,147.1,0.994978,3.25,0.4,9.35243776523472,6
6.3,0.255,0.28,10.73,0.047,45.6,142.5,0.999923,3.15,0.56,9.09298303542818,6
7.26,0.282,0.35,12.54,0.058,53.7,146.9,1.000008,3.28,0.52,9.21786901788375,6
6.82,0.429,0.28,8.31,0.044,26.9,162.6,0.996359,3.11,0.4,10.66020821479527,6
7.83,0.228,0.37,4.87,0.044,15.4,118.9,0.995606,3.19,0.54,11.01103032643241,6
7.19,0.198,0.24,12.71,0.057,83.6,171.1,0.998029,3.11,0.55,9.50615519490878,6
6.81,0.304,0.34,3.52,0.045,17.9,85.6,0.993631,3.32,0.55,11.46549263013165,6
6.67,0.286,0.22,11.58,0.096,67.0,182.9,0.996144,3.31,0.58,9.48022870003977,6
6.84,0.319,0.33,12.44,0.047,52.3,162.0,0.996686,3.15,0.36,10.11797936567023,6
6.78,0.238,0.3,3.62,0.038,37.7,90.8,0.992543,3.12,0.6,12.16484043445664,6
7.21,0.243,0.31,12.89,0.037,35.4,178.5,0.995713,3.03,0.51,10.84910931649329,6
8.62,0.228,0.48,6.65,0.047,85.0,100.7,0.99599,3.04,0.57,11.57108602246886,6
7.56,0.2,0.36,9.85,0.047,53.7,214.5,0.997168,3.21,0.71,8.97000553813685,6
6.41,0.249,0.63,12.6,0.051,57.2,116.2,0.994508,2.92,0.5,9.20945430775407,6
6.39,0.218,0.48,1.92,0.039,28.8,108.7,0.994783,3.04,0.54,10.52130238904616,6
6.47,0.392,0.3,3.33,0.054,45.5,154.8,0.997381,3.24,0.44,9.13559445279347,6
9.3,0.428,0.26,6.86,0.042,52.1,200.6,0.998274,3.12,0.42,11.09362116386182,6
6.71,0.414,0.3,6.24,0.046,47.9,186.7,0.997655,3.18,0.55,10.07319256831114,6
6.19,0.226,0.25,1.36,0.168,88.5,139.7,0.996502,3.04,0.53,9.07404107868658,6
6.23,0.416,0.38,12.0,0.15,52.7,100.3,0.994795,2.98,0.57,10.62524110636774,6
7.23,0.174,0.38,4.42,0.047,42.9,140.4,0.991695,3.27,0.53,11.06669802133249,6
8.62,0.321,0.28,10.88,0.057,52.9,186.2,0.999542,3.15,0.37,8.96226733110619,6
7.28,0.247,0.31,13.86,0.054,46.6,175.1,1.000961,3.3,0.38,9.28019118047405,6
6.92,0.236,0.3,4.08,0.036,20.1,176.6,0.993949,3.0,0.47,11.33775942201706,6
7.57,0.268,0.39,10.84,0.059,49.5,163.8,0.997108,3.27,0.43,9.86227290983301,6
7.93,0.227,0.3,3.58,0.052,60.8,164.6,0.991377,3.31,0.47,10.55339139478289,6
6.43,0.312,0.48,1.29,0.042,19.5,125.6,0.996688,3.21,0.38,12.09201068616257,6
6.24,0.307,0.26,4.95,0.024,21.9,80.6,0.990871,3.07,0.35,10.76142367316833,6
7.58,0.171,0.28,7.17,0.054,24.1,200.1,0.991578,3.18,0.73,12.02501946680808,6
7.05,0.26,0.55,7.11,0.046,35.0,90.1,0.998386,3.23,0.4,10.88931931246873,6
7.64,0.243,0.34,6.48,0.05,43.2,104.2,0.995775,2.89,0.4,9.67747054210462,6
6.44,0.301,0.25,6.87,0.045,48.3,143.6,0.996972,3.28,0.47,9.51226866957482,6
7.83,0.481,0.33,7.49,0.06,63.3,126.9,0.994936,3.22,0.65,11.62798439263904,6
8.5,0.34,0.29,4.26,0.036,40.9,193.3,0.996294,3.31,0.51,10.13177903731444,6
7.08,0.268,0.3,14.73,0.051,45.1,182.7,0.998182,3.16,0.34,9.39077875828666,6
6.16,0.294,0.33,6.2,0.032,36.9,110.6,0.991217,3.22,0.49,10.85344522866621,6
6.86,0.473,0.23,5.77,0.062,25.1,182.5,0.99604,3.12,0.63,9.55806081019914,6
8.27,0.558,0.33,5.14,0.036,42.1,155.6,0.993287,3.3,0.6,9.68982280984855,6
6.57,0.422,0.37,6.84,0.082,57.5,183.4,0.996949,3.12,0.55,9.06089445058303,6
6.7,0.378,0.48,8.77,0.097,50.7,179.6,0.996954,3.36,0.54,9.29383534662612,6
6.31,0.214,0.12,3.95,0.032,19.1,127.1,0.989137,3.3,0.64,11.7847238218313,6
6.3,0.319,0.31,1.21,0.036,23.7,164.4,0.994211,3.3,0.52,12.31452883705978,6
6.67,0.481,0.27,13.11,0.057,29.8,168.4,0.997002,3.29,0.47,9.12753085684417,6
6.94,0.303,0.37,11.91,0.04,23.3,89.0,0.992295,3.35,0.45,11.04099348064592,6
7.45,0.32,0.34,5.32,0.05,41.6,131.4,0.998106,3.23,0.36,9.22999323924019,6
6.63,0.343,0.33,13.49,0.058,25.3,197.7,0.997587,3.26,0.68,11.15293623420534,6
6.84,0.289,0.25,4.61,0.045,57.0,116.7,0.995065,3.14,0.39,9.72727937033735,6
7.61,0.353,0.34,10.56,0.043,49.2,164.2,0.997479,3.12,0.5,8.99885459294522,6
8.48,0.341,0.39,10.18,0.052,28.5,184.6,0.997674,3.23,0.5,9.43712485406578,6
7.18,0.235,0.22,5.64,0.05,24.1,144.1,0.993536,3.19,0.57,10.9270749724088,6
7.03,0.198,0.3,8.76,0.044,59.2,189.8,0.999839,3.22,0.54,9.2227929732299,6
6.8,0.168,0.19,1.3,0.041,22.4,71.9,0.9934,3.22,0.47,11.3317789849436,6
6.41,0.322,0.24,6.24,0.028,15.1,158.7,0.992252,3.36,0.5,11.25990358112494,6
6.72,0.255,0.14,4.04,0.062,17.2,136.2,0.993659,3.09,0.5,10.46569774776404,6
6.46,0.396,0.32,6.99,0.028,13.5,111.1,0.990941,3.22,0.56,12.72011563718417,6
6.42,0.191,0.28,4.12,0.043,35.2,122.1,0.992901,3.13,0.66,12.0119433036519,6
6.96,0.316,0.28,11.43,0.055,49.5,167.4,0.997401,3.3,0.56,10.79658305491353,6
7.23,0.284,0.38,1.14,0.042,50.5,98.9,0.995478,3.23,0.52,10.5664147513694,6
7.3,0.305,0.46,11.28,0.048,46.2,195.8,0.996987,3.14,0.38,10.26561230129666,6
6.41,0.301,0.46,13.08,0.048,30.3,174.4,0.995435,3.26,0.52,10.23462984687291,6
7.0,0.509,0.27,10.76,0.044,47.8,138.4,0.99862,3.21,0.42,9.28882545232677,6
8.29,0.247,0.28,6.62,0.189,46.8,177.9,0.9995,2.89,0.36,9.4266297282583,6
7.35,0.398,0.28,11.71,0.051,24.3,164.9,0.996178,3.23,0.44,9.9436137567331,6
8.2,0.2,0.32,5.96,0.038,23.2,157.6,0.9918,3.34,0.56,9.64332018514603,6
8.19,0.303,0.4,12.95,0.06,41.4,160.9,0.998433,2.97,0.52,10.56723482417234,6
7.04,0.534,0.32,6.81,0.033,16.7,110.2,0.993089,3.17,0.58,9.46461291661788,6
6.69,0.361,0.29,11.31,0.046,52.9,169.6,0.997937,3.26,0.64,9.1989854230513,6
7.62,0.312,0.26,5.58,0.051,66.3,150.1,0.997248,3.38,0.47,9.81988079141422,6
6.46,0.2,0.31,2.71,0.044,41.4,63.0,0.995488,3.16,0.56,11.75243431342383,6
8.65,0.188,0.3,11.07,0.067,23.3,151.4,0.993677,2.96,0.55,8.97322523842949,6
6.43,0.315,0.27,11.66,0.041,40.3,161.4,0.996263,3.2,0.51,10.90908324793227,6
5.58,0.256,0.25,2.96,0.046,44.8,133.4,0.992164,3.35,0.36,10.97375116779536,6
7.12,0.343,0.27,7.04,0.038,23.0,89.2,0.993511,2.95,0.55,9.39389068885554,6
6.4,0.451,0.31,9.19,0.051,34.3,116.2,0.995229,3.21,0.46,10.22884052165368,6
6.11,0.335,0.46,6.58,0.029,32.5,175.2,0.993413,3.15,0.78,10.92751196460241,6
8.61,0.401,0.36,4.61,0.049,20.7,122.4,0.992525,3.31,0.4,10.80619691792401,6
6.02,0.23,0.51,6.23,0.051,37.5,145.9,0.992888,3.12,0.51,11.76391424388743,6
6.83,0.37,0.48,3.95,0.042,7.6,86.3,0.990756,3.12,0.5,10.82907878519624,6
6.71,0.348,0.28,1.26,0.037,22.8,55.9,0.993671,3.27,0.53,11.73315751299887,6
7.34,0.192,0.51,13.35,0.052,27.8,169.2,0.997468,3.18,0.42,9.13295782592598,6
7.99,0.186,0.12,5.28,0.045,36.6,147.0,0.995561,3.13,0.56,9.07844301253529,6
6.29,0.244,0.27,4.93,0.045,11.7,98.5,0.996468,3.19,0.38,11.102999673881,6
6.61,0.34,0.3,2.65,0.049,24.5,180.7,0.99417,3.25,0.7,10.88046736534304,6
6.96,0.283,0.27,9.42,0.051,38.0,118.4,0.994467,3.0,0.47,11.03315952034723,6
6.4,0.262,0.28,8.82,0.049,110.4,134.5,0.993821,3.15,0.52,10.35830615528998,6
7.51,0.311,0.3,12.86,0.034,45.9,130.0,0.993514,2.98,0.33,10.00913852553581,6
8.03,0.318,0.71,11.54,0.053,56.6,171.0,0.995761,3.23,0.62,9.27506906191293,6
8.36,0.276,0.49,12.28,0.042,30.3,114.5,0.994551,3.17,0.31,10.05933685540981,6
6.82,0.216,0.34,3.21,0.041,17.1,108.0,0.992387,3.24,0.36,11.03785568958798,6
6.75,0.36,0.27,11.54,0.154,51.9,194.6,0.998114,3.18,0.7,9.96099979236196,6
8.23,0.259,0.27,2.9,0.045,33.6,117.9,0.993273,3.29,0.39,12.73427124869063,6
7.97,0.458,0.32,7.81,0.049,24.7,114.0,0.993865,3.25,0.34,10.67917621677323,6
6.87,0.209,0.33,1.38,0.042,17.1,156.3,0.991338,3.31,0.43,11.80549702056177,6
6.62,0.276,0.23,10.06,0.069,61.5,183.3,1.001401,3.21,0.66,9.11475146910052,6
8.1,0.28,0.4,6.9,0.05,30.0,97.0,0.9951,3.26,0.44,10.1,6
7.2,0.23,0.32,8.5,0.058,47.0,186.0,0.9956,3.19,0.4,9.9,6
7.2,0.23,0.32,8.5,0.058,47.0,186.0,0.9956,3.19,0.4,9.9,6
8.1,0.28,0.4,6.9,0.05,30.0,97.0,0.9951,3.26,0.44,10.1,6
6.3,0.3,0.34,1.6,0.049,14.0,132.0,0.994,3.3,0.49,9.5,6
6.05,0.239,0.31,1.41,0.067,16.7,159.2,0.995915,3.36,0.56,10.00105607899059,6
6.97,0.342,0.36,6.79,0.051,52.2,119.1,0.995149,3.15,0.39,9.17979608967108,6
7.0,0.27,0.36,20.7,0.045,45.0,170.0,1.001,3.0,0.45,8.8,6
6.05,0.184,0.4,9.09,0.053,68.4,167.3,0.997886,2.96,0.37,10.93323253473831,6
7.34,0.202,0.29,6.7,0.056,31.9,118.3,0.99396,3.2,0.62,11.0873695909132,6
6.39,0.315,0.22,3.27,0.036,21.5,172.4,0.99218,3.2,0.69,11.98560131199576,6
6.49,0.267,0.32,10.2,0.043,48.0,149.8,0.99626,3.21,0.57,9.46715650545824,6
7.28,0.356,0.3,3.97,0.047,60.3,128.7,0.995228,3.05,0.58,9.13214063613286,6
7.83,0.353,0.28,12.17,0.049,53.2,159.3,0.99426,3.17,0.37,8.88057437659108,6
6.58,0.359,0.35,0.95,0.04,15.8,70.3,0.99196,3.28,0.33,10.34493764136304,6
6.54,0.324,0.28,5.94,0.043,23.7,109.8,0.99189,3.11,0.41,10.54700901508397,6
6.6,0.34,0.35,6.87,0.043,41.1,126.0,0.997018,3.0,0.64,9.39270394446776,6
6.54,0.308,0.26,3.75,0.037,19.8,97.7,0.991562,3.12,0.62,10.80690036072601,6
6.27,0.246,0.28,3.56,0.047,25.3,154.2,0.996141,3.23,0.53,11.09840157923078,6
7.58,0.194,0.28,9.81,0.041,31.4,165.1,0.999082,2.88,0.4,10.03810064914545,6
6.48,0.184,0.29,6.76,0.044,51.7,169.0,0.995233,3.2,0.54,10.89505364444033,6
6.2,0.32,0.16,7.0,0.045,30.0,136.0,0.9949,3.18,0.47,9.6,6
7.0,0.27,0.36,20.7,0.045,45.0,170.0,1.001,3.0,0.45,8.8,6
7.24,0.257,0.23,4.03,0.037,23.3,131.2,0.990648,3.28,0.53,10.38714563569417,6
5.67,0.324,0.25,2.5,0.032,10.3,98.9,0.991824,3.28,0.44,11.13091022874637,6
6.79,0.166,0.28,2.74,0.037,17.5,130.3,0.992929,3.04,0.36,10.33347300356015,6
6.3,0.48,0.04,1.1,0.046,30.0,99.0,0.9928,3.24,0.36,9.6,6
6.75,0.231,0.3,10.67,0.052,55.2,173.8,0.996126,3.26,0.44,8.83100367569043,6
7.39,0.387,0.28,5.46,0.044,9.1,113.9,0.994046,3.22,0.43,11.23865292071397,6
7.83,0.397,0.55,6.16,0.043,25.4,186.6,0.996953,3.3,0.65,10.44793359881957,6
6.02,0.418,0.25,11.34,0.044,47.7,125.2,0.994141,3.27,0.35,9.03418153324256,6
7.24,0.267,0.3,8.75,0.053,55.3,184.5,0.997255,3.07,0.52,9.1281057011577,6
6.87,0.311,0.71,13.43,0.046,55.4,173.9,0.999666,3.1,0.61,8.9633972642926,6
